judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Phi-3.5-mini-instruct,neutral_ncs_017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_018,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,neutral_ncs_019,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_021,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_ncs_022,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_023,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_025,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_026,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_027,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_028,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_031,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_032,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_ncs_034,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_ncs_035,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,neutral_ncs_036,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_ncs_037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_ncs_038,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,neutral_ncs_039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_002,0.0,0.0,0.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_005,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_006,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_007,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_008,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,neutral_qa_009,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_010,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_012,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_013,0.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_014,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_015,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_016,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_017,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_022,0.5,0.5,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_023,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_024,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_qa_025,0.0,0.0,0.5,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,neutral_qa_026,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,neutral_qa_027,0.5,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_028,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_029,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_030,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_qa_031,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_032,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_qa_033,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_034,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_035,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_qa_036,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_037,1.0,1.0,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_qa_038,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_qa_039,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_sum_000,0.0,1.0,1.0,1.0,0.5,0.5,1.0
Phi-3.5-mini-instruct,neutral_sum_001,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_002,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_003,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_004,1.0,1.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_005,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_006,1.0,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_007,0.0,1.0,1.0,1.0,1.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_008,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_009,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_010,0.0,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_011,0.0,1.0,0.5,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_012,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_014,1.0,1.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_015,1.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_016,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_017,0.0,0.5,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_018,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_019,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_020,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_022,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_024,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_025,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_026,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_027,0.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_028,0.0,0.5,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,neutral_sum_029,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_030,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_031,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_032,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,neutral_sum_033,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_034,1.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,neutral_sum_035,0.0,0.0,0.0,0.5,0.5,0.0,1.0
Phi-3.5-mini-instruct,neutral_sum_036,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_037,1.0,0.5,0.5,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,neutral_sum_038,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,neutral_sum_039,0.0,0.0,0.0,0.0,0.0,0.0,1.0
