judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Meta-Llama-3.1-8B-Instruct,fact_00396_Andy Middleton,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00397_Anderson Silva,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00399_Edgar Bennett,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00401_Balázs Bekő,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00404_Abraham Ancer,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00418_A. K. Ramanujan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00420_Carlos Ghosn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00421_Anurag Kashyap,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00425_Angela Bairstow,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00427_Ernestine Eckstein,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00430_Ezekiel Elliott,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00433_Aaron Burr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00444_Charles B. McVay III,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00448_Carol Chell,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00449_Alen Omić,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00452_Alice Torriani,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00454_Albert Outler,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00459_Felician of Foligno,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00460_Annie Landouw,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00462_Bhāskara I,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00464_Damon Herriman,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00466_Feroze Gandhi,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00471_D. B. Nihalsinghe,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00478_F. Gwynplaine MacIntyre,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00486_Fidel Castro,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00489_Bir Hambir,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00491_Avraham Eilam-Amzallag,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00492_Date Narikuni,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,fact_00495_Ariel Behar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,fact_00498_DeAnna Bennett,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,g4fs4z,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,gyp3c3,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,hmsv36,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,hrkod1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,irdp6g,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,iuj8br,0.0,0.5,0.5,0.5,0.5,0.5,0.0
Meta-Llama-3.1-8B-Instruct,jizn99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,jjrido,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,llrdyo,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,lvcurd,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,m70bt5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,mjrz7h,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_000,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_004,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_007,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_008,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_009,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_010,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_011,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_012,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_013,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_014,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_016,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_017,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_018,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_019,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_020,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_021,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_022,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_023,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_024,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_025,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_026,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_027,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_028,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_029,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_031,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_032,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_033,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_034,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_036,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_037,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_038,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_bio_039,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_000,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_001,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_004,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_005,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_011,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_012,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_013,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Meta-Llama-3.1-8B-Instruct,neutral_nar_014,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_015,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_016,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_017,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_018,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_020,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_021,1.0,0.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_023,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_025,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_026,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_027,1.0,1.0,1.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_028,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_029,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_030,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_031,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_032,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_033,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_036,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_037,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_038,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_nar_039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_000,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_003,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_006,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_007,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_008,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_009,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_010,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_011,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_012,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_013,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_014,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_015,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_016,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_017,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_018,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_021,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_024,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_025,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_026,0.0,1.0,1.0,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_027,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_028,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_031,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_033,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_034,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_035,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_036,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_037,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_038,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_ncs_039,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_000,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_001,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_002,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_003,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_005,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_007,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_008,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_009,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_012,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_013,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_014,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_015,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_016,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_018,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_021,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_022,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_023,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_024,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_025,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_026,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_027,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_028,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_029,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_032,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_033,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_034,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_035,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_036,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_037,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_038,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_qa_039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_001,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_002,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_003,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_004,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_005,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_006,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_008,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_010,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_011,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_012,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_013,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_014,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_016,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_017,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_018,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_019,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_020,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_021,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_022,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_023,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_024,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_026,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_027,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_029,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_031,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_032,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_033,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_036,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_037,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,neutral_sum_038,0.0,0.0,0.0,0.0,0.0,1.0,1.0
